strain	cluster	location	date	is_unique	new_clusters
USA/WA-Altius-ALTCOV-K2RFH6LT7CFVE7HJ/2021	199	South_King_County	2021-04-28	False	196
USA/WA-CDC-UW21052406915/2021	199	North_King_County	2021-05-24	False	196
USA/WA-S8639/2021	199	South_King_County	2021-05-22	False	196
USA/WA-S8638/2021	199	South_King_County	2021-05-22	False	196
USA/WA-S8780/2021	199	South_King_County	2021-05-28	False	196
USA/WA-S8653/2021	199	South_King_County	2021-05-25	False	196
USA/WA-Altius-ALTCOV-ZUUQQWYEV6ILCLR5/2021	199	South_King_County	2021-05-17	False	196
USA/WA-Altius-ALTCOV-T5SQANWFVKWBUDR2/2021	199	South_King_County	2021-05-15	False	196
USA/WA-UW-21051583011/2021	199	South_King_County	2021-05-15	False	196
USA/WA-CDC-UW21051133883/2021	199	South_King_County	2021-05-11	False	196
USA/WA-UW-21042346168/2021	199	North_King_County	2021-04-23	False	196
USA/WA-UW-21051818545/2021	199	North_King_County	2021-05-18	False	196
USA/WA-CDC-UW21051191625/2021	199	South_King_County	2021-05-11	False	196
USA/WA-CDC-UW21051107049/2021	199	South_King_County	2021-05-11	False	196
USA/WA-UW-21042037150/2021	199	North_King_County	2021-04-20	False	196
USA/WA-UW-21041593047/2021	199	North_King_County	2021-04-15	False	196
USA/WA-UW-21042538769/2021	199	South_King_County	2021-04-25	False	196
USA/WA-UW-21051869812/2021	199	South_King_County	2021-05-18	False	196
USA/WA-UW-21041407940/2021	199	South_King_County	2021-04-14	False	196
USA/WA-UW-21051029182/2021	199	North_King_County	2021-05-10	False	196
USA/WA-UW-2021041059045/2021	199	North_King_County	2021-04-10	False	196
USA/WA-UW-2021040890614/2021	199	North_King_County	2021-04-08	False	196
USA/WA-UW-2021041550950/2021	199	North_King_County	2021-04-15	False	196
USA/WA-S6962/2021	199	South_King_County	2021-04-12	False	196
USA/WA-Altius-ALTCOV-LMUJM6YZB4JYFGUG/2021	199	South_King_County	2021-05-04	False	196
USA/WA-UW-21050472369/2021	200	South_King_County	2021-05-04	True	197
USA/WA-UW-21041956791/2021	200	North_King_County	2021-04-19	False	197
USA/WA-CDC-UW21071914186/2021	201	North_King_County	2021-07-19	True	198
USA/WA-S8234/2021	202	South_King_County	2021-05-03	True	199
USA/WA-UW-2021041504139/2021	202	South_King_County	2021-04-15	False	199
USA/WA-S6987/2021	203	South_King_County	2021-04-13	True	200
USA/WA-UW-21042628426/2021	204	South_King_County	2021-04-26	True	201
USA/WA-CDC-UW21072126112/2021	205	North_King_County	2021-07-21	True	202
USA/WA-CDC-UW21071987033/2021	205	South_King_County	2021-07-19	False	202
USA/WA-CDC-UW21072107397/2021	205	North_King_County	2021-07-21	False	202
USA/WA-UW-21050574046/2021	206	South_King_County	2021-05-05	True	203
USA/WA-S9316/2021	207	South_King_County	2021-06-14	True	204
USA/WA-Altius-ALTCOV-VTS6ROLDFWEECFVO/2021	208	South_King_County	2021-05-27	True	205
USA/WA-UW-2021033106774/2021	209	North_King_County	2021-03-31	True	206
USA/WA-UW-21041943320/2021	210	South_King_County	2021-04-19	True	207
USA/WA-CDC-UW21051578219/2021	211	North_King_County	2021-05-15	True	208
USA/WA-CDC-UW21051084774/2021	212	North_King_County	2021-05-10	True	209
USA/WA-UW-21051084089/2021	212	North_King_County	2021-05-10	False	209
USA/WA-UW-21042976038/2021	213	South_King_County	2021-04-29	True	210
USA/WA-S7581/2021	213	South_King_County	2021-05-02	False	210
USA/WA-UW-21042956118/2021	213	South_King_County	2021-04-29	False	210
USA/WA-CDC-UW21050683217/2021	214	North_King_County	2021-05-06	True	211
USA/WA-UW-21061620923/2021	215	South_King_County	2021-06-16	True	212
USA/WA-UW-21042181905/2021	215	South_King_County	2021-04-21	False	212
USA/WA-CDC-UW21051237359/2021	216	North_King_County	2021-05-12	True	213
USA/WA-PHL-000473/2021	217	South_King_County	2021-04-13	True	214
USA/WA-UW-21043026583/2021	218	North_King_County	2021-04-30	True	215
USA/WA-UW-21041798514/2021	219	North_King_County	2021-04-17	True	216
USA/WA-UW-21041614428/2021	219	South_King_County	2021-04-16	False	216
USA/WA-AG-10093605/2021	220	South_King_County	2021-02-10	True	217
USA/WA-S4876/2021	220	South_King_County	2021-02-10	False	217
USA/WA-Altius-ALTCOV-MM3YBCVPTP3OHGDU/2021	221	South_King_County	2021-04-21	True	218
USA/WA-S7398/2021	222	South_King_County	2021-04-17	True	219
USA/WA-S6866/2021	222	South_King_County	2021-04-06	False	219
USA/WA-CDC-UW21042669826/2021	222	North_King_County	2021-04-26	False	219
USA/WA-S6892/2021	222	South_King_County	2021-04-12	False	219
USA/WA-UW-58814/2021	223	North_King_County	2021-01-29	True	220
USA/WA-UW-60673/2021	223	North_King_County	2021-01-29	False	220
USA/WA-UW-21042913276/2021	224	North_King_County	2021-04-29	True	221
USA/WA-S4838/2021	225	South_King_County	2021-01-21	True	222
USA/WA-S4822/2021	225	South_King_County	2021-01-20	False	222
USA/WA-S4620/2021	225	South_King_County	2021-01-23	False	222
USA/WA-S4242/2021	225	South_King_County	2021-01-18	False	222
USA/WA-S4843/2021	225	South_King_County	2021-01-19	False	222
USA/WA-S4245/2021	225	South_King_County	2021-01-18	False	222
USA/WA-S4630/2021	225	South_King_County	2021-01-22	False	222
USA/WA-S4632/2021	225	South_King_County	2021-01-23	False	222
USA/WA-S4818/2021	225	South_King_County	2021-01-20	False	222
USA/WA-S4827/2021	225	South_King_County	2021-01-20	False	222
USA/WA-S4823/2021	225	South_King_County	2021-01-20	False	222
USA/WA-S4846/2021	225	South_King_County	2021-01-20	False	222
USA/WA-S4836/2021	225	South_King_County	2021-01-21	False	222
USA/WA-S4845/2021	225	South_King_County	2021-01-20	False	222
USA/WA-S5551/2021	225	South_King_County	2021-03-12	False	222
USA/WA-S5966/2021	225	South_King_County	2021-03-22	False	222
USA/WA-S5845/2021	225	South_King_County	2021-03-19	False	222
USA/WA-S5597/2021	225	South_King_County	2021-03-04	False	222
USA/WA-UW-2021040105524/2021	225	North_King_County	2021-04-01	False	222
USA/WA-S5571/2021	225	South_King_County	2021-03-03	False	222
USA/WA-S5894/2021	225	South_King_County	2021-03-27	False	222
USA/WA-S5945/2021	225	South_King_County	2021-03-25	False	222
USA/WA-S6287/2021	225	South_King_County	2021-03-24	False	222
USA/WA-S5988/2021	225	South_King_County	2021-03-22	False	222
USA/WA-S6325/2021	225	South_King_County	2021-03-25	False	222
USA/WA-S6289/2021	225	South_King_County	2021-03-24	False	222
USA/WA-S6310/2021	225	South_King_County	2021-03-24	False	222
USA/WA-S6030/2021	225	South_King_County	2021-03-26	False	222
USA/WA-S6027/2021	225	South_King_County	2021-03-26	False	222
USA/WA-UW-68502/2021	225	South_King_County	2021-03-23	False	222
USA/WA-CDC-LC0013206/2021	225	South_King_County	2021-02-02	False	222
USA/WA-UW-AG10073193/2021	225	South_King_County	2021-01-21	False	222
USA/WA-UW-62772/2021	225	South_King_County	2021-02-04	False	222
USA/WA-UW-68875/2021	225	South_King_County	2021-03-30	False	222
USA/WA-UW-2021040908407/2021	225	North_King_County	2021-04-09	False	222
USA/WA-UW-68052/2021	225	South_King_County	2021-03-18	False	222
USA/WA-UW-2021040748721/2021	225	North_King_County	2021-04-07	False	222
USA/WA-UW-2021041534680/2021	225	North_King_County	2021-04-15	False	222
USA/WA-UW-68435/2021	225	South_King_County	2021-03-22	False	222
USA/WA-UW-68871/2021	225	South_King_County	2021-03-30	False	222
USA/WA-UW-68054/2021	225	South_King_County	2021-03-22	False	222
USA/WA-UW-2021040581976/2021	225	South_King_County	2021-04-05	False	222
USA/WA-Altius-ALTCOV-UHLQWK5YJSEPJQAR/2021	225	South_King_County	2021-04-12	False	222
USA/WA-UW-68686/2021	225	South_King_County	2021-03-26	False	222
USA/WA-UW-69265/2021	225	South_King_County	2021-03-27	False	222
USA/WA-S5430/2021	225	South_King_County	2021-02-24	False	222
USA/WA-S5217/2021	225	North_King_County	2021-02-17	False	222
USA/WA-S5166/2021	225	South_King_County	2021-02-20	False	222
USA/WA-S5152/2021	225	South_King_County	2021-02-18	False	222
USA/WA-S5157/2021	225	South_King_County	2021-02-18	False	222
USA/WA-S5155/2021	225	South_King_County	2021-02-18	False	222
USA/WA-UW-65393/2021	225	North_King_County	2021-02-27	False	222
USA/WA-UW-21041693245/2021	225	South_King_County	2021-04-16	False	222
USA/WA-UW-2021040509428/2021	225	North_King_County	2021-04-05	False	222
USA/WA-UW-66093/2021	225	North_King_County	2021-03-03	False	222
USA/WA-S5607/2021	225	South_King_County	2021-03-05	False	222
USA/WA-UW-65988/2021	225	North_King_County	2021-03-04	False	222
USA/WA-UW-68429/2021	225	North_King_County	2021-03-17	False	222
USA/WA-AG-10111729/2021	225	South_King_County	2021-03-08	False	222
USA/WA-AG-10112514/2021	225	South_King_County	2021-03-09	False	222
USA/WA-UW-66912/2021	225	South_King_County	2021-03-08	False	222
USA/WA-UW-2021040808300/2021	225	South_King_County	2021-04-08	False	222
USA/WA-UW-66908/2021	225	South_King_County	2021-03-09	False	222
USA/WA-UW-61686/2021	225	North_King_County	2021-02-17	False	222
USA/WA-UW-66937/2021	225	South_King_County	2021-03-08	False	222
USA/WA-UW-62359/2021	225	South_King_County	2021-02-22	False	222
USA/WA-UW-66230/2021	225	South_King_County	2021-03-05	False	222
USA/WA-UW-66221/2021	225	South_King_County	2021-03-05	False	222
USA/WA-UW-65382/2021	225	North_King_County	2021-02-27	False	222
USA/WA-UW-65754/2021	225	North_King_County	2021-02-27	False	222
USA/WA-UW-69358/2021	225	North_King_County	2021-03-26	False	222
USA/WA-UW-65786/2021	225	North_King_County	2021-03-04	False	222
USA/WA-UW-66224/2021	225	North_King_County	2021-03-02	False	222
USA/WA-UW-66090/2021	225	North_King_County	2021-03-05	False	222
USA/WA-UW-2021033103003/2021	225	South_King_County	2021-03-31	False	222
USA/WA-UW-21041691702/2021	225	North_King_County	2021-04-16	False	222
USA/WA-UW-21041700093/2021	225	North_King_County	2021-04-17	False	222
USA/WA-CDC-UW21052626864/2021	225	North_King_County	2021-05-26	False	222
USA/WA-CDC-UW21052619856/2021	225	North_King_County	2021-05-26	False	222
USA/WA-UW-2021040808883/2021	225	South_King_County	2021-04-08	False	222
USA/WA-UW-21041987889/2021	225	North_King_County	2021-04-19	False	222
USA/WA-UW-21042678374/2021	225	North_King_County	2021-04-26	False	222
USA/WA-S9591/2021	226	North_King_County	2021-07-04	True	223
USA/WA-UW-66229/2021	227	North_King_County	2021-03-06	True	224
USA/WA-UW-64700/2021	228	North_King_County	2021-02-23	True	225
USA/WA-UW-2021041250232/2021	229	North_King_County	2021-04-12	True	226
USA/WA-UW-21041668404/2021	230	North_King_County	2021-04-16	True	227
USA/WA-UW-2021041388111/2021	230	North_King_County	2021-04-13	False	227
USA/WA-UW-2021033004853/2021	231	North_King_County	2021-03-30	True	228
USA/WA-UW-21051500369/2021	232	South_King_County	2021-05-15	True	229
USA/WA-UW-2021040505919/2021	232	North_King_County	2021-04-05	False	229
USA/WA-S6077/2021	233	North_King_County	2021-03-22	True	230
USA/WA-PHL-000209/2021	233	North_King_County	2021-03-25	False	230
USA/WA-PHL-000213/2021	233	North_King_County	2021-03-26	False	230
USA/WA-UW-2021041082268/2021	234	North_King_County	2021-04-10	True	231
USA/WA-S6806/2021	235	South_King_County	2021-04-05	True	232
USA/WA-S6964/2021	236	South_King_County	2021-04-12	True	233
USA/WA-S7765/2021	236	South_King_County	2021-05-01	False	233
USA/WA-UW-21042269180/2021	237	South_King_County	2021-04-22	True	234
USA/WA-UW-21042461849/2021	238	North_King_County	2021-04-24	True	235
USA/WA-Altius-ALTCOV-C753H44H5CLZTDUK/2021	239	South_King_County	2021-04-28	True	236
USA/WA-Altius-ALTCOV-BQWCU2IIZEFSQNBS/2021	239	South_King_County	2021-04-29	False	236
USA/WA-Altius-ALTCOV-OULHXRGHC5ZCSDRL/2021	239	South_King_County	2021-05-07	False	236
USA/WA-Altius-ALTCOV-B6P2NDKI4Q7MJZBC/2021	240	South_King_County	2021-04-21	True	237
USA/WA-Altius-ALTCOV-I32L467EYYNATSGA/2021	240	South_King_County	2021-04-27	False	237
USA/WA-UW-21042020189/2021	240	North_King_County	2021-04-20	False	237
USA/WA-UW-21041970462/2021	241	South_King_County	2021-04-19	True	238
USA/WA-CDC-UW21051298380/2021	241	North_King_County	2021-05-12	False	238
USA/WA-CDC-UW21051320974/2021	241	North_King_County	2021-05-13	False	238
USA/WA-Altius-ALTCOV-KJ5YC6BDA2ZYUGAR/2021	241	South_King_County	2021-05-12	False	238
USA/WA-Altius-ALTCOV-5SPDZRFU7U66YDX6/2021	241	South_King_County	2021-05-12	False	238
USA/WA-Altius-ALTCOV-GI2QW3NQXBVQSIXM/2021	241	South_King_County	2021-05-12	False	238
USA/WA-CDC-UW21042687076/2021	241	North_King_County	2021-04-26	False	238
USA/WA-UW-21042408636/2021	241	North_King_County	2021-04-24	False	238
USA/WA-UW-2021040771547/2021	242	South_King_County	2021-04-07	True	239
USA/WA-UW-2021040914642/2021	242	North_King_County	2021-04-09	False	239
USA/WA-UW-2021040818928/2021	242	South_King_County	2021-04-08	False	239
USA/WA-S5150/2021	243	South_King_County	2021-02-18	True	240
USA/WA-UW-21041946433/2021	244	North_King_County	2021-04-19	True	241
USA/WA-S6357/2021	245	South_King_County	2021-04-05	True	242
USA/WA-CDC-UW21042131843/2021	245	North_King_County	2021-04-21	False	242
USA/WA-S8209/2021	246	South_King_County	2021-05-03	True	243
USA/WA-S9115/2021	246	South_King_County	2021-05-12	False	243
USA/WA-Altius-ALTCOV-XX7HWM7K2I36NBQ4/2021	247	South_King_County	2021-05-15	True	244
USA/WA-Altius-ALTCOV-JAHSDZ2LPWK4EIGP/2021	248	South_King_County	2021-05-12	True	245
USA/WA-Altius-ALTCOV-EWSJ5YM6253CP6E4/2021	249	North_King_County	2021-05-05	True	246
USA/WA-Altius-ALTCOV-UIZVK43YA5NRQAXP/2021	250	South_King_County	2021-05-05	True	247
USA/WA-CDC-UW21050422610/2021	251	South_King_County	2021-05-04	True	248
USA/WA-CDC-UW21050486349/2021	251	South_King_County	2021-05-04	False	248
USA/WA-CDC-UW21050366056/2021	252	South_King_County	2021-05-03	True	249
USA/WA-CDC-UW21050615570/2021	253	South_King_County	2021-05-06	True	250
USA/WA-S8176/2021	253	South_King_County	2021-05-08	False	250
USA/WA-S7563/2021	254	South_King_County	2021-04-27	True	251
USA/WA-Altius-ALTCOV-RAH2GY4ASO6KHNFG/2021	255	South_King_County	2021-04-17	True	252
USA/WA-Altius-ALTCOV-UY7X27I2MWRUYKUG/2021	255	South_King_County	2021-04-16	False	252
USA/WA-UW-21042049373/2021	256	South_King_County	2021-04-20	True	253
USA/WA-Altius-ALTCOV-MTKA3HCXS7UBIVXL/2021	256	South_King_County	2021-04-20	False	253
USA/WA-Altius-ALTCOV-RXVCXQLVHE2SUJGP/2021	257	South_King_County	2021-04-23	True	254
USA/WA-S8483/2021	259	North_King_County	2021-05-18	True	255
USA/WA-UW-21050330170/2021	260	South_King_County	2021-05-03	True	256
USA/WA-UW-2021040958763/2021	261	North_King_County	2021-04-09	True	257
USA/WA-CDC-UW21052034074/2021	261	North_King_County	2021-05-20	False	257
USA/WA-UW-68469/2021	262	North_King_County	2021-03-22	True	258
USA/WA-CDC-UW21050632640/2021	263	South_King_County	2021-05-06	True	259
USA/WA-UW-21050672928/2021	263	South_King_County	2021-05-06	False	259
USA/WA-UW-21042046977/2021	264	North_King_County	2021-04-20	True	260
USA/WA-UW-21042099214/2021	264	North_King_County	2021-04-20	False	260
USA/WA-Altius-ALTCOV-DMMYIEHF3HSA2XV6/2021	265	South_King_County	2021-04-26	True	261
USA/WA-UW-21050404059/2021	266	North_King_County	2021-05-04	True	262
USA/WA-CDC-UW21052503972/2021	267	South_King_County	2021-05-25	True	263
USA/WA-UW-21042128376/2021	267	North_King_County	2021-04-21	False	263
USA/WA-UW-21042155296/2021	267	North_King_County	2021-04-21	False	263
USA/WA-Altius-ALTCOV-YE3MX4EDDCSCOTRV/2021	267	South_King_County	2021-05-06	False	263
USA/WA-Altius-ALTCOV-2OG3UTXMMEW4QNGJ/2021	267	South_King_County	2021-05-12	False	263
USA/WA-Altius-ALTCOV-NZNMP6I42JFIKXBX/2021	267	South_King_County	2021-05-21	False	263
USA/WA-CDC-UW21052429948/2021	267	North_King_County	2021-05-24	False	263
USA/WA-UW-21052278635/2021	267	North_King_County	2021-05-22	False	263
USA/WA-UW-21042772778/2021	268	South_King_County	2021-04-27	True	264
USA/WA-CDC-UW21051092817/2021	268	North_King_County	2021-05-10	False	264
USA/WA-CDC-UW21050364193/2021	268	North_King_County	2021-05-03	False	264
USA/WA-CDC-UW21050362035/2021	269	South_King_County	2021-05-03	True	265
USA/WA-CDC-UW21051026534/2021	270	North_King_County	2021-05-10	True	266
USA/WA-CDC-UW21051717712/2021	271	North_King_County	2021-05-17	True	267
USA/WA-UW-21041663946/2021	272	North_King_County	2021-04-16	True	268
USA/WA-UW-21042648108/2021	273	North_King_County	2021-04-26	True	269
USA/WA-UW-21041613438/2021	273	North_King_County	2021-04-16	False	269
USA/WA-UW-2021040907480/2021	273	North_King_County	2021-04-09	False	269
USA/WA-UW-21041428032/2021	274	North_King_County	2021-04-14	True	270
USA/WA-Altius-ALTCOV-3IJRSGI7MO63MNRB/2021	275	South_King_County	2021-05-27	True	271
USA/WA-CDC-LC0059393/2021	276	North_King_County	2021-05-07	True	272
USA/WA-CDC-UW21043000900/2021	277	North_King_County	2021-04-30	True	273
USA/WA-Altius-ALTCOV-TZ3OOSZV2KH7MXC6/2021	277	South_King_County	2021-05-01	False	273
USA/WA-S8241/2021	278	South_King_County	2021-05-04	True	274
USA/WA-CDC-UW21070832174/2021	279	North_King_County	2021-07-08	True	275
USA/WA-CDC-UW21050116457/2021	280	South_King_County	2021-05-01	True	276
USA/WA-CDC-LC0044697/2021	281	South_King_County	2021-04-13	True	277
USA/WA-UW-67500/2021	282	North_King_County	2021-03-18	True	278
USA/WA-UW-21051808085/2021	283	South_King_County	2021-05-18	True	279
USA/WA-CDC-UW21051845322/2021	283	South_King_County	2021-05-18	False	279
USA/WA-CDC-UW21052456019/2021	283	North_King_County	2021-05-24	False	279
USA/WA-UW-21051832520/2021	283	South_King_County	2021-05-18	False	279
USA/WA-Altius-ALTCOV-Y6AACLHRBFG6PCV3/2021	284	South_King_County	2021-04-27	True	280
USA/WA-UW-21042438554/2021	285	South_King_County	2021-04-24	True	281
USA/WA-UW-67089/2021	286	North_King_County	2021-03-15	True	282
USA/WA-UW-67095/2021	287	North_King_County	2021-03-15	True	283
USA/WA-UW-21042001024/2021	287	North_King_County	2021-04-20	False	283
USA/WA-CDC-UW21043028294/2021	287	North_King_County	2021-04-30	False	283
USA/WA-UW-21042047238/2021	287	North_King_County	2021-04-20	False	283
USA/WA-UW-21041927223/2021	287	North_King_County	2021-04-19	False	283
USA/WA-CDC-LC0059373/2021	289	South_King_County	2021-05-07	True	284
USA/WA-UW-67284/2021	290	North_King_County	2021-03-12	True	285
USA/WA-Altius-ALTCOV-3LEVSPISU6LKEVES/2021	291	South_King_County	2021-05-03	True	286
USA/WA-Altius-ALTCOV-SSBQWTRTJEK3A5BQ/2021	291	South_King_County	2021-05-04	False	286
USA/WA-UW-2021041383209/2021	292	North_King_County	2021-04-13	True	287
USA/WA-UW-2021041248058/2021	293	North_King_County	2021-04-12	True	288
USA/WA-UW-2021040817734/2021	294	North_King_County	2021-04-08	True	289
USA/WA-UW-68000/2021	295	North_King_County	2021-03-22	True	290
USA/WA-UW-67793/2021	296	North_King_County	2021-03-19	True	291
USA/WA-UW-2021033001882/2021	296	North_King_County	2021-03-30	False	291
USA/WA-Altius-ALTCOV-N3CWQZKR5YXFG5QU/2021	296	South_King_County	2021-04-23	False	291
USA/WA-UW-21051426156/2021	297	North_King_County	2021-05-14	True	292
USA/WA-S8152/2021	298	North_King_County	2021-04-16	True	293
USA/WA-S9112/2021	299	South_King_County	2021-05-17	True	294
USA/WA-CDC-UW21051226243/2021	299	North_King_County	2021-05-12	False	294
USA/WA-UW-21050576147/2021	299	North_King_County	2021-05-05	False	294
USA/WA-UW-21051430383/2021	299	North_King_County	2021-05-14	False	294
USA/WA-S8189/2021	299	North_King_County	2021-05-10	False	294
USA/WA-S8194/2021	299	North_King_County	2021-05-11	False	294
USA/WA-CDC-UW21051871257/2021	299	South_King_County	2021-05-18	False	294
USA/WA-S8284/2021	299	North_King_County	2021-05-12	False	294
USA/WA-CDC-UW21051215139/2021	300	North_King_County	2021-05-12	True	295
USA/WA-CDC-UW21051321803/2021	300	North_King_County	2021-05-13	False	295
USA/WA-Altius-ALTCOV-QGJGUAJVIEQECMGW/2021	300	South_King_County	2021-05-05	False	295
USA/WA-CDC-UW21051784424/2021	301	South_King_County	2021-05-17	True	296
USA/WA-UW-21050557550/2021	302	North_King_County	2021-05-05	True	297
USA/WA-S7446/2021	303	South_King_County	2021-04-22	True	298
USA/WA-CDC-UW21050199976/2021	304	South_King_County	2021-05-01	True	299
USA/WA-S8481/2021	305	South_King_County	2021-05-18	True	300
USA/WA-CDC-UW21052000095/2021	305	South_King_County	2021-05-20	False	300
USA/WA-S8105/2021	305	South_King_County	2021-05-14	False	300
USA/WA-CDC-LC0083838/2021	305	South_King_County	2021-06-22	False	300
USA/WA-UW-21051106580/2021	306	North_King_County	2021-05-11	True	301
USA/WA-CDC-UW21051084417/2021	307	North_King_County	2021-05-10	True	302
USA/WA-Altius-ALTCOV-UQRASK622G5FGBUP/2021	308	South_King_County	2021-04-17	True	303
USA/WA-Altius-ALTCOV-6TOMJCHZMZJZU2TE/2021	310	South_King_County	2021-04-27	True	304
USA/WA-UW-21051549214/2021	311	South_King_County	2021-05-15	True	305
USA/WA-Altius-ALTCOV-PMWWIQYYQCVCKPDD/2021	312	South_King_County	2021-05-17	True	306
USA/WA-Altius-ALTCOV-JTAOLS3BJ4YEQEGU/2021	313	South_King_County	2021-05-14	True	307
